# Lines starting with ”#” will be treated as comments.;;;;;;;;;;;;;;;;;;;;;;
# This file can be reloaded with the ”reload stats” console command;;;;;;;;;;;;;;;;;;;;;;
#;;;;;;;;;;;;;;;;missile weapons only;;;;;;
#;;;;;;;%of dmg that will;;%of dmg that will;;100;50;;;;minimum speed;;;;;;
#;;;;;%bonus dmg;%bonus dmg;go through shields;%bonus dmg;go through armor;;;;;;;of missiles;;;;;;
key;cost;power;min_damage;max_damage;hull_damage;shield_damage;shield_penetration;armor_damage;armor_penetration;min_windup;max_windup;cooldown;range;accuracy;tracking;missile_speed;missile_evasion;missile_shield;missile_armor;missile_health;missile_retarget_range;end
MEDIUM_PHASED_POLARON_4;140;-75;70;110;1.25;1.25;0;0.5;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_PHASED_POLARON_4;310;-175;150;200;1.25;1.25;0;0.5;0;5;15;40;50;0.85;0;0;0;0;0;0;0;
SMALL_NEUTRAL_POLARON_1;30;-13;20;28;0.5;1.5;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_NEUTRAL_POLARON_1;60;-30;40;60;0.5;1.5;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_NEUTRAL_POLARON_1;130;-70;80;120;0.5;1.5;0;1.25;0;5;15;40;50;0.85;0;0;0;0;0;0;0;
SMALL_NEUTRAL_POLARON_2;40;-19;24;35;0.5;1.5;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_NEUTRAL_POLARON_2;80;-45;50;70;0.5;1.5;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_NEUTRAL_POLARON_2;190;-105;100;150;0.5;1.5;0;1.25;0;5;15;40;50;0.85;0;0;0;0;0;0;0;
SMALL_NEUTRAL_POLARON_3;50;-25;29;40;0.5;1.5;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_NEUTRAL_POLARON_3;110;-60;60;80;0.5;1.5;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_NEUTRAL_POLARON_3;250;-140;120;170;0.5;1.5;0;1.25;0;5;15;40;50;0.85;0;0;0;0;0;0;0;
SMALL_NEUTRAL_POLARON_4;60;-31;33;47;0.5;1.5;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_NEUTRAL_POLARON_4;140;-75;70;90;0.5;1.5;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_NEUTRAL_POLARON_4;310;-175;140;190;0.5;1.5;0;1.25;0;5;15;40;50;0.85;0;0;0;0;0;0;0;




POINT_DEFENCE_QUANTUM_TETRYON_1;10;-2;1;3;0.75;1;0;1.25;0;1;1;10;20;0.75;0.4;0;0;0;0;0;0;
SMALL_QUANTUM_TETRYON_1;10;-3;6;13;0.75;1;0;1.25;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_QUANTUM_TETRYON_1;20;-6;14;27;0.75;1;0;1.25;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
LARGE_QUANTUM_TETRYON_1;30;-15;30;50;0.75;1;0;1.25;0;4;4;25;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_QUANTUM_TETRYON_1;60;-33;80;170;0.75;1;0;1.25;0;6;6;35;60;0.85;0;0;0;0;0;0;0;
STARBASE_QUANTUM_TETRYON_1;80;-40;90;170;0.75;1;0;1.25;0;6;6;35;70;0.85;0.2;0;0;0;0;0;0;
SMALL_QUANTUM_TETRYON_2;10;-5;7;15;0.75;1;0;1.25;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_QUANTUM_TETRYON_2;30;-13;16;31;0.75;1;0;1.25;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
SMALL_QUANTUM_TETRYON_3;20;-11;10;20;0.75;1;0;1.25;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_QUANTUM_TETRYON_3;50;-28;20;40;0.75;1;0;1.25;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
SMALL_QUANTUM_TETRYON_4;30;-17;12;24;0.75;1;0;1.25;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_QUANTUM_TETRYON_4;80;-41;30;50;0.75;1;0;1.25;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
SMALL_QUANTUM_TETRYON_5;50;-28;20;40;0.75;1.25;0;1.25;0;6;6;35;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_QUANTUM_TETRYON_5;120;-65;40;80;0.75;1.25;0;1.25;0;6;6;35;40;0.8;0;0;0;0;0;0;0;
SMALL_QUANTUM_TETRYON_6;70;-34;23;45;0.75;1.25;0;1.25;0;6;6;35;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_QUANTUM_TETRYON_6;150;-81;50;90;0.75;1.25;0;1.25;0;6;6;35;40;0.8;0;0;0;0;0;0;0;
POINT_DEFENCE_HYPER_TETRYON_1;10;-2;1;3;1.5;0.75;0;1.25;0;1;1;10;15;0.7;0.4;0;0;0;0;0;0;
SMALL_HYPER_TETRYON_1;10;-3;6;11;1.5;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_HYPER_TETRYON_1;20;-6;14;27;1.5;0.75;0;1.25;0;4;4;25;20;0.75;-0.1;0;0;0;0;0;0;
LARGE_HYPER_TETRYON_1;30;-15;30;50;1.5;0.75;0;1.25;0;4;4;25;30;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_HYPER_TETRYON_1;60;-33;80;150;1.5;0.75;0;1.25;0;6;6;35;40;0.8;0;0;0;0;0;0;0;
STARBASE_HYPER_TETRYON_1;80;-40;90;170;1.5;0.75;0;1.25;0;6;6;35;50;0.8;0.1;0;0;0;0;0;0;
SMALL_HYPER_TETRYON_2;10;-5;7;13;1.5;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_HYPER_TETRYON_2;30;-13;15;29;1.5;0.75;0;1.25;0;4;4;25;20;0.75;0;0;0;0;0;0;0;
SMALL_HYPER_TETRYON_3;20;-11;9;19;1.5;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_HYPER_TETRYON_3;50;-28;20;40;1.5;0.75;0;1.25;0;4;4;25;20;0.75;0;0;0;0;0;0;0;
SMALL_HYPER_TETRYON_4;30;-17;12;23;1.5;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_HYPER_TETRYON_4;80;-41;20;50;1.5;0.75;0;1.25;0;4;4;25;20;0.75;0;0;0;0;0;0;0;
SMALL_HYPER_TETRYON_5;50;-28;14;27;1.75;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_HYPER_TETRYON_5;120;-65;30;50;1.75;0.75;0;1.25;0;4;4;25;20;0.75;0;0;0;0;0;0;0;
SMALL_HYPER_TETRYON_6;70;-34;16;31;1.75;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_HYPER_TETRYON_6;150;-81;30;70;1.75;0.75;0;1.25;0;4;4;25;20;0.75;0;0;0;0;0;0;0;
POINT_DEFENCE_CHRONITON_TETRYON_1;10;-2;1;3;0.75;1;0;1.5;0;1;1;10;20;0.75;0.4;0;0;0;0;0;0;
SMALL_CHRONITON_TETRYON_1;10;-3;6;13;0.75;1;0;1.5;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_CHRONITON_TETRYON_1;20;-8;14;27;0.75;1;0;1.5;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
LARGE_CHRONITON_TETRYON_1;40;-18;30;50;0.75;1;0;1.5;0;4;4;25;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_CHRONITON_TETRYON_1;70;-38;80;170;0.75;1;0;1.5;0;6;6;35;60;0.85;0;0;0;0;0;0;0;
STARBASE_CHRONITON_TETRYON_1;80;-45;90;170;0.75;1;0;1.5;0;6;6;35;70;0.85;0.2;0;0;0;0;0;0;
SMALL_CHRONITON_TETRYON_2;20;-8;7;15;0.75;1;0;1.5;0;3;3;20;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_CHRONITON_TETRYON_2;40;-19;20;30;0.75;1;0;1.5;0;3;3;20;40;0.8;0;0;0;0;0;0;0;
SMALL_CHRONITON_TETRYON_3;30;-16;9;18;0.75;1;0;1.5;0;3;3;20;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_CHRONITON_TETRYON_3;70;-38;20;40;0.75;1;0;1.5;0;3;3;20;40;0.8;0;0;0;0;0;0;0;
SMALL_CHRONITON_TETRYON_4;50;-24;11;21;0.75;1;0;1.5;0;3;3;20;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_CHRONITON_TETRYON_4;100;-56;20;50;0.75;1;0;1.5;0;3;3;20;40;0.8;0;0;0;0;0;0;0;
SMALL_CHRONITON_TETRYON_5;70;-38;11;23;0.75;1.25;0;1.75;0;3;3;20;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_CHRONITON_TETRYON_5;150;-85;20;50;0.75;1.25;0;1.75;0;3;3;20;40;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_CHRONITON_TETRYON_5;740;-420;230;470;0.75;1.25;0;1.75;0;8;8;45;60;0.85;0;0;0;0;0;0;0;
SMALL_CHRONITON_TETRYON_6;90;-47;13;26;0.75;1.25;0;1.75;0;3;3;20;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_CHRONITON_TETRYON_6;190;-106;30;50;0.75;1.25;0;1.75;0;3;3;20;40;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_CHRONITON_TETRYON_6;930;-525;260;530;0.75;1.25;0;1.75;0;8;8;45;60;0.85;0;0;0;0;0;0;0;
POINT_DEFENCE_BASIC_TETRYON_1;10;-1;1;2;1;0.75;0;1.25;0;1;1;10;20;0.75;0.4;0;0;0;0;0;0;
SMALL_BASIC_TETRYON_1;10;-2;5;11;1;0.75;0;1.25;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BASIC_TETRYON_1;10;-5;12;23;1;0.75;0;1.25;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
LARGE_BASIC_TETRYON_1;30;-13;20;50;1;0.75;0;1.25;0;4;4;25;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_BASIC_TETRYON_1;50;-28;70;140;1;0.75;0;1.25;0;6;6;35;60;0.85;0;0;0;0;0;0;0;
STARBASE_BASIC_TETRYON_1;70;-35;80;150;1;0.75;0;1.25;0;6;6;35;70;0.85;0.2;0;0;0;0;0;0;
SMALL_BASIC_TETRYON_2;10;-6;6;13;1;0.75;0.5;1.25;0;4;4;25;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BASIC_TETRYON_2;30;-14;14;27;1;0.75;0.5;1.25;0;4;4;25;30;0.8;0;0;0;0;0;0;0;
SMALL_BASIC_TETRYON_3;20;-11;8;17;1;0.75;0.5;1.25;0;4;4;25;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BASIC_TETRYON_3;50;-28;18;35;1;0.75;0.5;1.25;0;4;4;25;30;0.8;0;0;0;0;0;0;0;
POINT_DEFENCE_TURRET_TETRYON_2;10;-6;1;3;1;0.75;0;1.25;0;1;1;10;15;0.8;0.7;0;0;0;0;0;0;
POINT_DEFENCE_TURRET_TETRYON_3;20;-11;2;4;1;0.75;0;1.25;0;1;1;10;15;0.8;0.7;0;0;0;0;0;0;
POINT_DEFENCE_TURRET_TETRYON_4;30;-17;3;5;1;0.75;0;1.25;0;1;1;10;15;0.8;0.7;0;0;0;0;0;0;
STARBASE_TURRET_TETRYON_2;300;-170;110;220;1;0.75;0;1.25;0;6;6;35;60;0.9;0.5;0;0;0;0;0;0;
STARBASE_TURRET_TETRYON_3;530;-298;150;290;1;0.75;0;1.25;0;6;6;35;60;0.9;0.5;0;0;0;0;0;0;
STARBASE_TURRET_TETRYON_4;750;-425;180;360;1;0.75;0;1.25;0;6;6;35;60;0.9;0.5;0;0;0;0;0;0;
EXTRA_LARGE_TURRET_TETRYON_5;750;-425;400;810;1.75;0.75;0;1.25;0;20;25;60;40;0.8;-0.1;0;0;0;0;0;0;
SMALL_BURST_TETRYON_1;20;-8;6;11;1;0.75;0;1.25;0;3;3;20;20;0.8;0.4;0;0;0;0;0;0;
MEDIUM_BURST_TETRYON_1;40;-21;12;25;1;0.75;0;1.25;0;3;3;20;30;0.85;0.3;0;0;0;0;0;0;
SMALL_BURST_TETRYON_2;30;-14;7;15;1;0.75;0;1.25;0;3;3;20;20;0.8;0.4;0;0;0;0;0;0;
MEDIUM_BURST_TETRYON_2;70;-34;20;30;1;0.75;0;1.25;0;3;3;20;30;0.85;0.3;0;0;0;0;0;0;
SMALL_BURST_TETRYON_3;40;-20;9;18;1;0.75;0;1.25;0;3;3;20;20;0.8;0.4;0;0;0;0;0;0;
MEDIUM_BURST_TETRYON_3;90;-48;20;40;1;0.75;0;1.25;0;3;3;20;30;0.85;0.3;0;0;0;0;0;0;
SMALL_BURST_TETRYON_4;50;-25;11;21;1;0.75;0;1.25;0;3;3;20;20;0.8;0.4;0;0;0;0;0;0;
MEDIUM_BURST_TETRYON_4;110;-62;20;50;1;0.75;0;1.25;0;3;3;20;30;0.85;0.3;0;0;0;0;0;0;
MEDIUM_GRAVITON_TETRYON_1;60;-31;50;100;0.75;0.75;0;1.5;0;15;20;50;40;0.8;0;0;0;0;0;0;0;
LARGE_GRAVITON_TETRYON_1;140;-75;100;200;0.75;0.75;0;1.5;0;15;20;50;50;0.85;0;0;0;0;0;0;0;
MEDIUM_GRAVITON_TETRYON_2;80;-44;60;120;0.75;0.75;0;1.5;0;15;20;50;40;0.8;0;0;0;0;0;0;0;
LARGE_GRAVITON_TETRYON_2;190;-105;120;240;0.75;0.75;0;1.5;0;15;20;50;50;0.85;0;0;0;0;0;0;0;
MEDIUM_GRAVITON_TETRYON_3;100;-56;70;140;0.75;0.75;0;1.5;0;15;20;50;40;0.8;0;0;0;0;0;0;0;
LARGE_GRAVITON_TETRYON_3;240;-135;140;280;0.75;0.75;0;1.5;0;15;20;50;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_GRAVITON_TETRYON_4;660;-375;370;750;0.75;0.75;0;1.75;0;20;25;60;60;0.85;0;0;0;0;0;0;0;
MEDIUM_PULSE_TETRYON_1;80;-41;15;29;1;0.75;0;1.25;0;3;3;20;80;0.85;0.1;0;0;0;0;0;0;
MEDIUM_PULSE_TETRYON_2;110;-57;20;30;1;0.75;0;1.25;0;3;3;20;80;0.85;0.1;0;0;0;0;0;0;
MEDIUM_PULSE_TETRYON_3;130;-73;20;40;1;0.75;0;1.25;0;3;3;20;80;0.85;0.1;0;0;0;0;0;0;
SMALL_MODULATED_TETRYON_1;30;-13;9;19;0.75;1.25;0;1.25;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_MODULATED_TETRYON_1;60;-30;20;40;0.75;1.25;0;1.25;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
LARGE_MODULATED_TETRYON_1;130;-70;40;80;0.75;1.25;0;1.25;0;4;4;25;50;0.85;0;0;0;0;0;0;0;
SMALL_MODULATED_TETRYON_2;40;-19;11;23;0.75;1.25;0;1.25;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_MODULATED_TETRYON_2;80;-45;20;50;0.75;1.25;0;1.25;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
LARGE_MODULATED_TETRYON_2;190;-105;50;90;0.75;1.25;0;1.25;0;4;4;25;50;0.85;0;0;0;0;0;0;0;
SMALL_MODULATED_TETRYON_3;50;-25;13;27;0.75;1.25;0;1.25;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_MODULATED_TETRYON_3;110;-60;30;50;0.75;1.25;0;1.25;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
LARGE_MODULATED_TETRYON_3;250;-140;60;110;0.75;1.25;0;1.25;0;4;4;25;50;0.85;0;0;0;0;0;0;0;
SMALL_MODULATED_TETRYON_4;60;-31;15;31;0.75;1.25;0;1.25;0;4;4;25;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_MODULATED_TETRYON_4;140;-75;30;70;0.75;1.25;0;1.25;0;4;4;25;40;0.8;0;0;0;0;0;0;0;
LARGE_MODULATED_TETRYON_4;310;-175;60;130;0.75;1.25;0;1.25;0;4;4;25;50;0.85;0;0;0;0;0;0;0;
SMALL_TUNNELING_TETRYON_1;20;-10;9;17;1.5;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_TUNNELING_TETRYON_1;50;-25;19;37;1.5;0.75;0;1.25;0;4;4;25;20;0.75;0;0;0;0;0;0;0;
LARGE_TUNNELING_TETRYON_1;110;-60;40;70;1.5;0.75;0;1.25;0;4;4;25;30;0.8;0;0;0;0;0;0;0;
SMALL_TUNNELING_TETRYON_2;30;-15;11;21;1.5;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_TUNNELING_TETRYON_2;70;-38;20;50;1.5;0.75;0;1.25;0;4;4;25;20;0.75;0;0;0;0;0;0;0;
LARGE_TUNNELING_TETRYON_2;160;-90;50;90;1.5;0.75;0;1.25;0;4;4;25;30;0.8;0;0;0;0;0;0;0;
SMALL_TUNNELING_TETRYON_3;40;-20;13;26;1.5;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_TUNNELING_TETRYON_3;90;-50;30;50;1.5;0.75;0;1.25;0;4;4;25;20;0.75;0;0;0;0;0;0;0;
LARGE_TUNNELING_TETRYON_3;220;-120;50;110;1.5;0.75;0;1.25;0;4;4;25;30;0.8;0;0;0;0;0;0;0;
SMALL_TUNNELING_TETRYON_4;50;-25;15;30;1.5;0.75;0;1.25;0;4;4;25;15;0.7;0.1;0;0;0;0;0;0;
MEDIUM_TUNNELING_TETRYON_4;110;-63;30;60;1.5;0.75;0;1.25;0;4;4;25;20;0.75;0;0;0;0;0;0;0;
LARGE_TUNNELING_TETRYON_4;270;-150;60;120;1.5;0.75;0;1.25;0;4;4;25;30;0.8;0;0;0;0;0;0;0;




EXTRA_LARGE_MUON_SPECIAL_0;880;-500;240;490;1;1;0;1;1;8;8;45;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_QUANTUM_SPECIAL_0;840;-475;240;490;0.75;1;0;2;0;8;8;45;60;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_MEDEVLAN_SPECIAL_0;880;-500;310;630;1;1;1;1;0;15;20;50;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_ISOKINETIC_SPECIAL_0;840;-475;240;490;0.75;2;0;1;0;8;8;45;60;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_SUBATOMIC_CANNON_SPECIAL_0;970;-550;160;330;0.75;2;0;2;0;6;6;35;60;0.85;0;0;0;0;0;0;0;
POINT_DEFENCE_GUARDIAN_SPECIAL_0;50;-28;7;13;1;1;0;1;0;1;10;15;15;0.8;0.6;0;0;0;0;100;0;
EXTRA_LARGE_OPTRONIC_SPECIAL_0;750;-425;190;390;1.5;0.75;0;0.75;0;5;10;30;60;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_DOOMSDAY_SPECIAL_0;0;0;1710;3410;1.75;0.75;0;1;0;20;25;60;60;0.85;0;0;0;0;0;0;0;

### vanilla weapons
# Lasers;;;;;;;;;;;;;;;;;;;;;;
SMALL_RED_LASER;10.00;-5.00;6.00;16.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;40.00;0.90;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_RED_LASER;20.00;-10.00;15.00;40.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;60.00;0.90;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_RED_LASER;40.00;-20.00;36.00;96.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;80.00;0.90;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_BLUE_LASER;13.00;-7.00;8.00;21.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;40.00;0.90;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_BLUE_LASER;26.00;-13.00;20.00;53.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;60.00;0.90;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_BLUE_LASER;52.00;-26.00;48.00;126.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;80.00;0.90;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_UV_LASER;17.00;-10.00;10.00;27.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;40.00;0.90;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_UV_LASER;34.00;-17.00;25.00;68.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;60.00;0.90;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_UV_LASER;68.00;-34.00;60.00;162.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;80.00;0.90;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_XRAY_LASER;22.00;-13.00;13.00;35.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;40.00;0.90;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_XRAY_LASER;44.00;-23.00;33.00;88.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;60.00;0.90;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_XRAY_LASER;88.00;-45.00;78.00;210.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;80.00;0.90;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_GAMMA_LASER;28.00;-17.00;17.00;46.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;40.00;0.90;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_GAMMA_LASER;56.00;-30.00;43.00;115.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;60.00;0.90;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_GAMMA_LASER;112.00;-59.00;102.00;276.00;1.00;0.50;0.00;1.50;0.00;2.00;20.00;35.00;80.00;0.90;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
# Mass Drivers;;;;;;;;;;;;;;;;;;;;;;
SMALL_MASS_DRIVER_1;10.00;-5.00;5.00;16.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;50.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_MASS_DRIVER_1;20.00;-10.00;13.00;40.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;75.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_MASS_DRIVER_1;40.00;-20.00;30.00;96.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;100.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_MASS_DRIVER_2;13.00;-7.00;7.00;21.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;50.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_MASS_DRIVER_2;26.00;-13.00;18.00;53.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;75.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_MASS_DRIVER_2;52.00;-26.00;42.00;126.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;100.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_MASS_DRIVER_3;17.00;-10.00;8.00;27.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;50.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_MASS_DRIVER_3;34.00;-17.00;20.00;68.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;75.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_MASS_DRIVER_3;68.00;-34.00;48.00;162.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;100.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_MASS_DRIVER_4;22.00;-13.00;11.00;35.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;50.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_MASS_DRIVER_4;44.00;-23.00;28.00;88.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;75.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_MASS_DRIVER_4;88.00;-45.00;66.00;210.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;100.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_MASS_DRIVER_5;28.00;-17.00;14.00;46.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;50.00;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_MASS_DRIVER_5;56.00;-30.00;35.00;115.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;75.00;0.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_MASS_DRIVER_5;112.00;-59.00;84.00;276.00;1.00;1.50;0.00;0.50;0.00;1.00;18.00;25.00;100.00;0.75;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
# Plasma;;;;;;;;;;;;;;;;;;;;;;
SMALL_PLASMA_1;15.00;-10.00;12.00;25.00;1.50;0.25;0.00;2.00;0.00;2.00;20.00;40.00;30.00;0.80;0.40;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_PLASMA_1;30.00;-17.00;30.00;63.00;1.50;0.25;0.00;2.00;0.00;2.00;20.00;40.00;50.00;0.80;0.20;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_PLASMA_1;60.00;-34.00;72.00;150.00;1.50;0.25;0.00;2.00;0.00;2.00;20.00;40.00;70.00;0.80;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_PLASMA_2;20.00;-13.00;16.00;33.00;1.50;0.25;0.00;2.00;0.00;2.00;20.00;40.00;30.00;0.80;0.40;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_PLASMA_2;40.00;-23.00;40.00;83.00;1.50;0.25;0.00;2.00;0.00;2.00;20.00;40.00;50.00;0.80;0.20;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_PLASMA_2;80.00;-45.00;96.00;198.00;1.50;0.25;0.00;2.00;0.00;2.00;20.00;40.00;70.00;0.80;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
SMALL_PLASMA_3;25.00;-17.00;20.00;42.00;1.50;0.25;0.00;2.00;0.00;2.00;20.00;40.00;30.00;0.80;0.40;0.00;0.00;0.00;0.00;0.00;0.00;
MEDIUM_PLASMA_3;50.00;-30.00;50.00;105.00;1.50;0.25;0.00;2.00;0.00;2.00;20.00;40.00;50.00;0.80;0.20;0.00;0.00;0.00;0.00;0.00;0.00;
LARGE_PLASMA_3;100.00;-59.00;120.00;252.00;1.50;0.25;0.00;2.00;0.00;2.00;20.00;40.00;70.00;0.80;0.05;0.00;0.00;0.00;0.00;0.00;0.00;
# Disruptors;;;;;;;;;;;;;;;;;;;;;;
